0.0,64,11,1.0,2,1
0.0,68,12,2.0,1,1
0.0,76,14,0.25,1,1
0.0,76,14,2.0,1,1
0.25,78,14,0.25,1,1
0.5,80,14,1.0,1,1
1.0,52,15,1.0,2,1
1.5,78,15,0.25,1,1
1.75,76,15,0.25,1,1
2.0,59,15,1.0,2,2
2.0,66,15,1.0,1,2
2.0,75,15,1.0,1,2
2.0,78,15,0.25,1,2
2.25,76,15,0.25,1,2
2.5,75,15,0.25,1,2
2.75,73,15,0.25,1,2
3.0,71,15,0.25,1,2
3.25,73,16,0.25,1,2
3.5,75,16,0.25,1,2
3.75,76,16,0.25,1,2
4.0,63,16,1.0,2,3
4.0,69,16,2.0,1,3
4.0,71,17,2.0,1,3
4.0,78,17,0.25,1,3
4.25,80,17,0.25,1,3
4.5,81,17,1.0,1,3
5.0,59,17,1.0,2,3
5.5,80,17,0.25,1,3
5.75,78,17,0.25,1,3
6.0,64,17,1.0,2,4
6.0,68,17,2.0,1,4
6.0,76,17,2.0,1,4
6.0,80,17,0.25,1,4
6.25,78,17,0.25,1,4
6.5,76,17,0.25,1,4
6.75,75,18,0.25,1,4
7.0,73,18,0.25,1,4
7.25,75,18,0.25,1,4
7.5,52,18,0.25,2,4
7.5,76,18,0.25,1,4
7.75,54,18,0.25,2,4
7.75,78,18,0.25,1,4
8.0,56,18,0.5,2,5
8.0,71,18,1.0,1,5
8.0,76,18,1.0,1,5
8.0,83,18,0.25,1,5
8.25,80,18,0.25,1,5
8.5,61,18,0.5,2,5
8.5,78,18,0.25,1,5
8.75,76,18,0.25,1,5
9.0,54,18,0.5,2,5
9.0,69,18,1.0,1,5
9.0,76,18,0.5,1,5
9.0,81,18,0.25,1,5
9.25,78,18,0.25,1,5
9.5,59,18,0.5,2,5
9.5,75,18,0.5,1,5
9.5,76,18,0.25,1,5
9.75,75,18,0.25,1,5
10.0,52,18,0.5,2,6
10.0,68,18,1.0,1,6
10.0,75,18,0.5,1,6
10.0,80,18,0.25,1,6
10.25,76,18,0.25,1,6
10.5,57,18,0.5,2,6
10.5,73,19,0.5,1,6
10.5,75,19,0.25,1,6
10.75,73,19,0.25,1,6
11.0,51,19,0.5,2,6
11.0,66,19,1.0,1,6
11.0,73,19,0.5,1,6
11.0,78,19,0.25,1,6
11.25,75,19,0.25,1,6
11.5,56,19,0.5,2,6
11.5,71,19,0.5,1,6
11.5,73,19,0.25,1,6
11.75,71,19,0.25,1,6
12.0,49,19,0.5,2,7
12.0,64,19,0.5,1,7
12.0,71,19,0.5,1,7
12.0,76,19,0.25,1,7
12.25,73,19,0.25,1,7
12.5,54,20,0.5,2,7
12.5,69,20,0.5,1,7
12.5,71,20,0.25,1,7
12.75,69,20,0.25,1,7
13.0,51,20,0.5,2,7
13.0,71,20,0.5,1,7
13.0,81,20,0.25,1,7
13.25,78,20,0.25,1,7
13.5,52,20,0.5,2,7
13.5,68,20,0.5,1,7
13.5,80,20,0.25,1,7
13.75,76,20,0.25,1,7
14.0,47,20,0.5,2,8
14.0,66,20,1.0,1,8
14.0,75,20,0.25,1,8
14.0,75,20,1.0,1,8
14.25,76,20,0.25,1,8
14.5,59,20,0.25,2,8
14.5,78,20,0.25,1,8
14.75,57,20,0.25,2,8
14.75,75,20,0.25,1,8
15.0,56,20,0.25,2,8
15.0,64,20,0.5,1,8
15.0,71,20,0.5,1,8
15.0,71,20,1.0,1,8
15.25,59,21,0.25,2,8
15.5,54,21,0.25,2,8
15.5,69,21,0.5,1,8
15.75,59,21,0.25,2,8
16.0,52,21,1.0,2,9
16.0,59,21,2.0,1,9
16.0,68,21,2.0,1,9
16.0,76,21,0.25,1,9
16.25,78,21,0.25,1,9
16.5,80,21,1.0,1,9
17.0,40,21,1.0,2,9
17.5,78,21,0.25,1,9
17.75,76,21,0.25,1,9
18.0,47,21,1.0,2,10
18.0,63,21,1.0,1,10
18.0,66,21,1.0,1,10
18.0,78,21,0.25,1,10
18.25,76,21,0.25,1,10
18.5,75,21,0.25,1,10
18.75,73,21,0.25,1,10
19.0,71,21,0.25,1,10
19.25,73,21,0.25,1,10
19.5,75,22,0.25,1,10
19.75,76,22,0.25,1,10
20.0,51,22,1.0,2,11
20.0,69,22,2.0,1,11
20.0,71,22,2.0,1,11
20.0,78,22,0.25,1,11
20.0,78,22,2.0,1,11
20.25,80,22,0.25,1,11
20.5,81,22,1.0,1,11
21.0,47,22,1.0,2,11
21.5,80,22,0.25,1,11
21.75,78,22,0.25,1,11
22.0,52,22,0.25,2,12
