-1.0,55,10,0.33333334,2,1
-1.0,70,12,0.33333334,1,1
-1.0,70,12,1.0,1,1
-1.0,74,13,1.0,1,1
-1.0,79,13,1.0,1,1
-0.6666667,57,13,0.33333334,2,1
-0.6666667,72,13,0.33333334,1,1
-0.33333334,58,13,0.33333334,2,1
-0.33333334,74,14,0.33333334,1,1
0.0,60,14,0.33333334,2,2
0.0,67,14,1.0,1,2
0.0,72,14,1.0,1,2
0.0,75,14,0.33333334,1,2
0.0,75,14,1.0,1,2
0.33333334,62,14,0.33333334,2,2
0.33333334,74,14,0.33333334,1,2
0.6666667,63,14,0.33333334,2,2
0.6666667,72,15,0.33333334,1,2
1.0,55,15,0.33333334,2,2
1.0,67,15,1.0,1,2
1.0,70,15,0.33333334,1,2
1.0,70,15,1.0,1,2
1.0,74,15,1.0,1,2
1.3333334,57,15,0.33333334,2,2
1.3333334,69,15,0.33333334,1,2
1.6666666,58,15,0.33333334,2,2
1.6666666,67,15,0.33333334,1,2
2.0,54,15,0.33333334,2,3
2.0,62,15,1.0,1,3
2.0,69,16,0.33333334,1,3
2.0,74,16,1.0,1,3
2.3333333,52,16,0.33333334,2,3
2.3333333,67,16,0.33333334,1,3
2.6666667,50,16,0.33333334,2,3
2.6666667,66,16,0.33333334,1,3
3.0,55,16,0.33333334,2,3
3.0,67,16,1.0,1,3
3.0,70,16,0.33333334,1,3
3.0,70,16,1.0,1,3
3.0,74,16,1.0,1,3
3.3333333,57,16,0.33333334,2,3
3.3333333,72,16,0.33333334,1,3
3.6666667,58,16,0.33333334,2,3
3.6666667,74,16,0.33333334,1,3
4.0,60,17,1.0,2,4
4.0,63,17,1.0,1,4
4.0,67,17,1.0,1,4
4.0,72,17,1.0,1,4
4.0,75,17,0.33333334,1,4
4.3333335,74,17,0.33333334,1,4
4.6666665,72,17,0.33333334,1,4
5.0,61,17,1.0,2,4
5.0,64,17,1.0,1,4
5.0,67,17,1.0,1,4
5.0,70,17,0.33333334,1,4
5.0,70,17,1.0,1,4
5.3333335,69,17,0.33333334,1,4
5.6666665,67,17,0.33333334,1,4
6.0,62,17,0.16666667,2,5
6.0,66,17,0.33333334,1,5
6.0,66,17,1.0,1,5
6.0,69,17,1.0,1,5
6.1666665,63,17,0.16666667,2,5
6.3333335,62,17,0.16666667,2,5
6.3333335,64,17,0.33333334,1,5
6.5,60,17,0.16666667,2,5
6.6666665,58,17,0.16666667,2,5
6.6666665,62,17,0.33333334,1,5
6.8333335,57,17,0.16666667,2,5
7.0,55,17,0.33333334,2,5
7.0,70,17,0.33333334,1,5
7.0,70,18,1.0,1,5
7.0,74,18,1.0,1,5
7.0,79,18,1.0,1,5
7.3333335,57,18,0.33333334,2,5
7.3333335,72,18,0.33333334,1,5
7.6666665,58,18,0.33333334,2,5
7.6666665,74,18,0.33333334,1,5
8.0,60,18,0.33333334,2,6
8.0,67,18,1.0,1,6
8.0,72,18,1.0,1,6
8.0,75,18,0.33333334,1,6
8.0,75,18,1.0,1,6
8.333333,62,18,0.33333334,2,6
8.333333,74,18,0.33333334,1,6
8.666667,63,18,0.33333334,2,6
8.666667,72,18,0.33333334,1,6
9.0,55,18,0.33333334,2,6
9.0,67,18,1.0,1,6
9.0,70,19,0.33333334,1,6
9.0,70,19,1.0,1,6
9.0,74,19,1.0,1,6
9.333333,57,19,0.33333334,2,6
9.333333,69,19,0.33333334,1,6
9.666667,58,19,0.33333334,2,6
9.666667,67,19,0.33333334,1,6
10.0,54,19,0.33333334,2,7
10.0,62,19,1.0,1,7
10.0,69,19,0.33333334,1,7
10.0,74,19,1.0,1,7
10.333333,52,19,0.33333334,2,7
10.333333,67,19,0.33333334,1,7
10.666667,50,19,0.33333334,2,7
10.666667,66,19,0.33333334,1,7
11.0,55,19,0.33333334,2,7
11.0,67,19,0.6666667,1,7
11.0,70,19,0.33333334,1,7
11.0,70,19,0.6666667,1,7
11.0,74,19,0.6666667,1,7
11.333333,57,19,0.33333334,2,7
11.333333,72,19,0.33333334,1,7
11.666667,58,19,0.33333334,2,7
11.666667,74,19,0.33333334,1,7
11.666667,74,19,0.33333334,1,7
