0.0,55,10,0.5,2,1
0.0,79,10,0.5,1,1
0.5,57,10,0.5,2,1
0.5,74,10,0.5,1,1
1.0,59,10,0.5,2,1
1.5,55,10,0.5,2,1
1.5,79,10,0.25,1,1
1.75,83,10,0.25,1,1
2.0,50,10,0.5,2,2
2.0,81,10,1.5,1,2
2.0,83,10,0.0,1,2
2.5,62,11,0.5,2,2
3.0,60,11,0.5,2,2
3.5,59,11,0.5,2,2
3.5,79,11,0.5,1,2
4.0,57,11,0.5,2,3
4.0,79,11,0.75,1,3
4.5,57,12,0.5,2,3
4.75,78,12,0.125,1,3
4.875,76,12,0.125,1,3
5.0,54,12,0.5,2,3
5.0,74,12,0.5,1,3
5.5,54,12,0.5,2,3
5.5,72,12,0.5,1,3
6.0,55,13,0.5,2,4
6.0,72,13,0.5,1,4
6.5,50,13,0.25,2,4
6.5,71,13,0.5,1,4
6.75,47,13,0.25,2,4
7.0,43,13,0.5,2,4
7.5,55,13,0.5,2,4
7.5,83,13,0.5,1,4
8.0,54,13,0.5,2,5
8.0,81,13,0.25,1,5
8.25,74,13,0.25,1,5
8.5,57,13,0.5,2,5
8.5,78,13,0.25,1,5
8.75,81,13,0.25,1,5
9.0,54,13,0.5,2,5
9.0,86,13,0.25,1,5
9.25,81,13,0.25,1,5
9.5,50,13,0.5,2,5
9.5,78,13,0.25,1,5
9.75,74,13,0.25,1,5
10.0,49,13,0.5,2,6
10.0,76,13,0.75,1,6
10.5,45,13,0.5,2,6
10.75,78,13,0.125,1,6
10.875,79,13,0.125,1,6
11.0,50,13,0.5,2,6
11.0,78,13,0.5,1,6
11.5,60,13,0.5,2,6
11.5,76,13,0.5,1,6
12.0,59,13,0.5,2,7
12.0,74,13,0.25,1,7
12.25,67,13,0.25,1,7
12.5,62,13,0.5,2,7
12.5,71,13,0.25,1,7
12.75,74,13,0.25,1,7
13.0,59,14,0.5,2,7
13.0,79,14,0.25,1,7
13.25,74,14,0.25,1,7
13.5,55,14,0.5,2,7
13.5,71,14,0.25,1,7
13.75,67,14,0.25,1,7
14.0,54,14,0.5,2,8
14.0,69,14,0.75,1,8
14.5,50,14,0.5,2,8
14.75,71,14,0.125,1,8
14.875,72,14,0.125,1,8
15.0,55,14,0.5,2,8
15.0,71,14,0.25,1,8
15.25,74,14,0.25,1,8
15.5,47,14,0.5,2,8
15.5,67,14,0.25,1,8
15.75,77,14,0.25,1,8
16.0,48,14,0.5,2,9
16.0,76,14,0.25,1,9
16.25,72,14,0.25,1,9
16.5,48,14,0.5,2,9
16.5,71,14,0.25,1,9
16.75,69,14,0.25,1,9
17.0,50,14,0.5,2,9
