-0.5,74,9,0.5,1,1
0.0,55,10,1.0,2,2
0.0,62,10,1.0,1,2
0.0,71,10,0.5,1,2
0.5,69,10,0.5,1,2
1.0,59,10,1.0,2,2
1.0,62,10,1.0,1,2
1.0,67,10,0.5,1,2
1.0,74,10,1.0,1,2
1.5,69,10,0.5,1,2
2.0,55,10,1.0,2,2
2.0,62,11,1.0,1,2
2.0,67,11,1.0,1,2
2.0,71,11,0.5,1,2
2.5,72,11,0.5,1,2
3.0,54,12,1.0,2,3
3.0,74,12,0.5,1,3
3.5,72,12,0.5,1,3
4.0,42,12,1.0,2,3
4.0,74,12,0.5,1,3
4.5,74,12,0.5,1,3
5.0,54,12,1.0,2,3
5.0,74,13,1.0,1,3
5.0,76,13,0.5,1,3
5.5,78,13,0.5,1,3
6.0,52,13,1.0,2,4
6.0,79,13,0.5,1,4
6.5,78,13,0.5,1,4
7.0,49,13,1.0,2,4
7.0,76,13,1.0,1,4
7.0,79,13,0.5,1,4
7.5,76,13,0.5,1,4
8.0,45,13,1.0,2,4
8.0,69,13,1.0,1,4
8.0,76,13,1.0,1,4
8.0,81,13,0.5,1,4
8.5,79,13,0.5,1,4
9.0,50,13,1.0,2,5
9.0,66,13,1.0,1,5
9.0,69,13,1.0,1,5
9.0,74,13,1.0,1,5
9.0,78,13,0.5,1,5
9.5,76,13,0.5,1,5
10.0,55,13,1.0,2,5
10.0,67,13,1.0,1,5
10.0,74,13,0.5,1,5
10.5,71,13,0.5,1,5
11.0,57,13,0.5,2,5
11.0,72,14,0.5,1,5
11.5,59,14,0.5,2,5
11.5,74,14,0.5,1,5
12.0,60,14,1.0,2,6
12.0,67,14,1.0,1,6
12.0,76,14,0.5,1,6
12.5,74,14,0.5,1,6
13.0,48,14,1.0,2,6
13.0,72,14,0.5,1,6
13.5,71,14,0.5,1,6
14.0,60,14,1.0,2,6
14.0,69,14,0.5,1,6
14.5,72,14,0.5,1,6
15.0,59,14,1.0,2,7
15.0,62,14,1.0,1,7
15.0,69,14,1.0,1,7
15.0,74,14,0.5,1,7
15.5,72,15,0.5,1,7
16.0,47,15,1.0,2,7
16.0,71,15,0.5,1,7
16.5,69,15,0.5,1,7
17.0,59,15,1.0,2,7
17.0,67,15,0.5,1,7
17.0,67,15,1.0,1,7
17.0,74,15,1.0,1,7
17.5,71,15,0.5,1,7
18.0,57,15,0.5,2,8
18.0,66,15,1.0,1,8
18.0,72,15,1.0,1,8
18.5,54,15,0.5,2,8
19.0,55,15,0.5,2,8
19.0,62,15,1.0,1,8
19.0,67,15,1.0,1,8
19.0,71,15,1.5,1,8
19.5,54,15,0.5,2,8
20.0,55,15,0.5,2,8
20.0,71,15,1.0,1,8
20.5,43,15,0.5,2,8
20.5,72,15,0.5,1,8
21.0,50,15,0.5,2,9
21.0,66,15,0.5,1,9
21.0,69,15,2.0,1,9
21.5,48,15,0.5,2,9
21.5,64,15,0.5,1,9
22.0,50,15,0.5,2,9
22.0,66,15,0.5,1,9
22.5,52,16,0.5,2,9
22.5,67,16,0.5,1,9
23.0,54,16,0.5,2,9
23.0,69,16,0.5,1,9
23.0,74,16,1.0,1,9
23.5,50,16,0.5,2,9
23.5,66,16,0.5,1,9
24.0,55,16,0.5,2,10
24.0,71,16,1.0,1,10
24.5,62,16,0.5,2,10
25.0,54,16,0.5,2,10
25.0,69,16,1.0,1,10
25.5,62,16,0.5,2,10
26.0,50,16,0.5,2,10
26.0,66,16,1.0,1,10
26.0,74,16,1.0,1,10
26.0,74,16,1.0,1,10
26.5,62,16,0.5,2,10
27.0,55,16,0.5,2,11
27.0,67,16,1.0,1,11
27.0,71,16,1.0,1,11
27.5,62,16,0.5,2,11
28.0,54,16,0.5,2,11
28.0,69,16,1.0,1,11
28.5,62,16,0.5,2,11
29.0,50,16,0.5,2,11
29.0,69,16,0.0,1,11
29.0,69,16,1.0,1,11
29.0,72,16,0.0,1,11
29.0,74,16,1.0,1,11
29.5,62,16,0.5,2,11
30.0,59,16,0.5,2,12
30.0,79,16,1.0,1,12
30.5,62,16,0.5,2,12
31.0,57,16,0.5,2,12
31.0,78,16,1.0,1,12
31.5,62,16,0.5,2,12
32.0,55,16,0.5,2,12
32.0,79,16,1.0,1,12
32.5,62,16,0.5,2,12
33.0,54,16,0.5,2,13
33.0,81,16,1.0,1,13
33.5,62,16,0.5,2,13
34.0,50,16,0.5,2,13
34.0,66,17,1.0,1,13
